-3.911644094253239334e-01,5.982605603914590425e-02,5.639229258118392263e-01,-2.073722753043561184e-01,8.128864375877947746e-01,9.839548992267841410e-01,-8.245753916557764240e-01,-7.661945020154173891e-01,8.053025521442719326e-02,-4.030730782529592382e-01,-5.399885949107188776e-02,-4.331378141617199806e-01
7.268621179810257349e-01,9.176904130941918591e-01,6.234180682281459385e-01,7.006264244292597088e-01,-7.247059876247458066e-01,-7.471183115951672837e-01,7.715747318759637041e-01,5.186723864723701283e-01,-8.595514149717730090e-01,-8.412235814023916181e-01,-6.670594696503605592e-01,-4.509940823034749857e-01
3.038934200335466906e-01,-3.905407332020959243e-01,2.619536511877709750e-01,-4.045739482246253349e-01,-7.069924209019202710e-01,-8.187573769343202690e-01,2.441985848806466630e-01,-3.171419512267326102e-01,2.163086305162498779e-01,-6.685711343225044789e-01,-1.915876091209764709e-01,-3.258084777374526397e-01
-2.473068027484237319e-01,-1.407453900852093098e-01,3.994846341251699351e-01,-6.476730333401650164e-01,7.065963400458011856e-01,-3.545352909526940377e-01,-6.378796291964534682e-01,8.177390760861656949e-01,-8.843118927278638131e-01,3.069976613099402452e-02,-3.232222592030744024e-01,-2.721887635530468863e-01
-8.448686428619867073e-01,5.774375589649333174e-01,-7.707095855376544513e-01,4.782869471103324832e-01,-5.307750443318963729e-01,2.800671688721582120e-01,3.473136137516875666e-01,-8.393166398267718487e-01,4.998042841013129456e-01,-1.711946736823461712e-01,-8.925538571480049477e-01,3.482724866839927991e-01
7.312342411218810678e-01,-3.175326998832703751e-01,7.012864734802047861e-01,7.153228404644699223e-01,-7.894662318469453099e-01,7.495701272966925899e-01,2.907944237417563471e-01,8.596813128767629708e-01,2.193039602737885049e-02,-3.124654801023885042e-01,-8.571224922553162262e-01,3.648972604671871234e-02
6.704483119651410972e-01,7.964589638839769670e-01,-9.806090344822865346e-02,-2.533159238317501671e-01,-6.463335992040989408e-01,2.003498487787991611e-01,-8.613140697191798978e-01,-4.224454528988661473e-01,8.641837509956621366e-01,9.769805549148621315e-01,7.290526272676706165e-01,9.580674909960626984e-01
2.413498498139061421e-01,4.594349164338843439e-01,8.314006870958533524e-01,3.121574761312450041e-01,7.617920002284408465e-01,-8.059340706514678265e-02,2.921197239794733336e-01,5.041306181383424789e-01,7.639450551746651552e-01,-6.571334198926617187e-01,-9.081521901113484563e-02,2.889307800602821663e-01
6.669645458177541064e-01,5.052863053363089163e-01,-4.360879434103104302e-02,9.700511885874999463e-01,8.323305894289362294e-01,5.146337591172369663e-01,-5.734556849466078132e-01,5.688925031135569910e-01,-7.908808338885149336e-01,9.712744883443141797e-01,-4.304628457312543732e-01,-4.613216357976908100e-01
-2.053966168645724941e-02,9.968350282872754375e-01,2.080201215530695993e-02,-4.921126142070950671e-01,1.961886868000595474e-01,-9.061488188084059203e-01,-2.267131198432744410e-01,6.578971622836820021e-01,1.193976629729687905e-01,-9.798701506927725013e-01,7.073777465112213170e-01,-7.494306719441352627e-01
7.409725770704722603e-01,-9.302375197872524426e-01,3.211709905543149168e-01,7.742231638178616038e-01,4.479607227959880866e-01,-9.826635286484354248e-01,-1.512690610521478241e-01,-6.009229275434032624e-01,-5.073997932427645186e-01,8.025384285768856207e-01,8.843507358591889966e-01,5.307492035131481378e-01
-9.517771306502591511e-01,-6.071005216752393130e-01,-6.890123639899384811e-01,-2.829850795299932997e-01,6.739717326360240568e-01,-7.148713839474016840e-01,-7.973606477426616879e-01,-4.586953880196276701e-01,9.861581844470196367e-01,5.324475623997858564e-01,2.184092616564232425e-01,9.531316012840970187e-01
-8.616032034591947220e-01,8.117037066464063422e-01,8.776112849078020195e-02,-9.276448051742468559e-01,9.244135730446541022e-01,6.803129622918536734e-01,-5.128396668673219638e-01,3.908628559994040685e-01,9.161657121715236496e-01,9.362031236053167671e-01,7.633005249335947928e-01,-6.028765678605304407e-02
8.431175075918002637e-01,-4.894370874326394172e-01,9.811259078485685681e-01,-1.334968796567293225e-01,-7.818323578873314084e-01,1.190364520997459624e-01,1.199760749438563562e-01,1.696646144117004706e-02,-2.933004139368005636e-01,-2.495545390411735287e-01,-1.366987938206120912e-01,-1.299459936063363519e-01
4.174619899401180723e-01,2.310401221648787362e-01,9.622530277688517986e-01,6.489874319172099781e-01,-9.918456552896736111e-01,9.709752721494929739e-01,-1.861509694271254733e-01,4.987043673446737158e-01,-6.745111225609965455e-01,-9.661551367657826572e-02,2.366159588150673621e-01,8.362613362106771087e-01
8.590043709497997559e-01,4.353059605301275170e-02,6.645822096484358399e-01,3.893666674226829438e-01,-6.966644811690321237e-01,6.333632041304266824e-01,-7.747055278987020899e-02,7.145281798406846185e-01,6.901509772513280128e-01,-2.287852166432835788e-01,-9.161248989319789038e-01,7.772574309292327177e-01
-1.070685064297094008e-01,2.738676904101352561e-01,-9.400983583481763162e-02,8.604734437141797754e-02,-3.920955700416169365e-01,-8.426950360155330277e-02,-3.733245324488772554e-01,7.256134750572905689e-01,-5.730440424160168078e-01,-3.969745275496921466e-01,6.968123767291847237e-01,-3.390803523809090003e-01
2.436594653512380859e-01,6.134121023363559022e-01,-7.125865470408387914e-01,-1.182623796993236276e-01,3.360600236604228130e-01,-5.549593555492811081e-01,-8.777720941188729142e-01,-3.690807804356716626e-01,2.865694816487951435e-01,8.906345534093034200e-01,9.087015232311455026e-01,4.016120786783085039e-01
6.261912627082875105e-01,-5.597505428559323981e-02,-4.551515077655757802e-01,-6.214975958091540909e-01,2.795191586191586586e-01,-3.953298463535099838e-01,3.646570908325992844e-01,6.473747660437934037e-01,-5.120810817280015831e-02,-7.435728049714985799e-01,-1.247800960440037660e-01,7.806064521871333151e-01
-9.184432681018184219e-01,-1.123160724410948164e-01,-7.568929182268528955e-01,-3.242675251420573113e-01,2.079439893465170885e-01,-7.393337370091127569e-01,9.582253656992627544e-01,-5.957659435813102977e-01,4.652727535004562154e-01,-3.540487058537555298e-01,6.375979549189444429e-01,9.227496247297552190e-02
3.286856330619896127e-01,-7.396186810046641025e-01,9.216433754879631568e-01,5.626556902975657914e-01,-7.583582159238582143e-01,-9.696736952082956051e-01,1.094787451907295456e-01,2.957335120936607220e-01,-5.112548423159155586e-01,5.045348925236005089e-01,-7.996951068430753207e-01,-3.763538624948488398e-02
1.946368590917537111e-01,-8.320623450703278356e-01,9.062437801431402207e-01,-2.123564132664763349e-01,-2.206307085762785891e-01,6.255975001382908518e-01,-2.309424992811823507e-01,2.951622137601865592e-02,1.991675751217545087e-01,1.760791796909770279e-01,8.877782573848812531e-01,-1.725370794924086237e-01
3.413845575371257102e-01,-1.716069864151449284e-02,4.356662374361918166e-01,-9.404601275440748198e-01,8.206656473183417122e-02,-7.179516734733415451e-01,-5.115578727764287237e-01,-7.715931577393706498e-01,2.699400479817140597e-01,2.595101009088605082e-01,-7.800333544895357019e-01,1.117363875117252658e-01
3.100903363984987005e-01,2.571979595771186067e-01,8.720666513912486151e-01,-2.834366841156077399e-01,8.360734114291682451e-01,7.898727431649571473e-01,-7.553215849093679601e-01,6.918592426728902289e-01,-8.192768337811052737e-01,2.295358751295031308e-01,4.429734200574193537e-01,-8.298002931526839987e-01
7.247725356467278335e-01,-9.064511480109427310e-01,4.957074530017483993e-01,4.269733105639380577e-01,4.464948514866964868e-02,-3.390283120282585050e-01,4.326003309747979975e-01,-7.452367017790884063e-01,-9.767245870199799951e-01,6.158690778719483339e-01,-4.629855254513999818e-01,4.045270090756040993e-02
-7.694051927291832849e-01,-9.637353746706412982e-01,-9.192233439842115716e-01,-5.936449072347447231e-01,-4.116360703941615573e-01,4.751821192122805959e-01,-6.273991807764581763e-01,-1.122619445130681876e-01,-5.521798420267207685e-01,4.283761115552627285e-01,1.164538944851588043e-01,2.093038746848021325e-01
-5.170670731438393730e-01,-7.992868146791095585e-01,4.035425519067603051e-01,-9.225936179141132065e-01,-8.238438730404832322e-01,-3.518223550383155485e-01,3.148310262223389389e-01,-6.493758273828502681e-01,9.546285029216089457e-01,-7.953967816389548862e-01,-6.017643036530964107e-01,-3.101684977262255116e-01
3.549557236120863268e-01,9.457750420291939353e-01,9.399619528602051188e-01,9.217819368010783387e-01,4.267949911178283706e-01,-4.352939716782125990e-01,-5.121994661487058176e-01,-1.397998946337622450e-01,7.536515107441419392e-01,-9.350315964127335899e-01,3.619629376057221237e-01,-2.592569528812260771e-01
-8.803226321679599176e-01,4.769727750390341803e-01,-2.776787760067364608e-01,-1.067844806140117453e-01,9.852394103303325767e-01,-7.970264553370923766e-01,-6.278961916578020830e-01,-8.404560568362621220e-01,-1.034906274238948931e-01,-8.077679116557366923e-01,-8.656815288473252989e-01,5.977129666341125525e-01
6.722958053099019338e-02,-4.439186213113557877e-01,-1.091781788674606873e-01,-9.861370058189854459e-01,3.753766971642488182e-01,-6.635051956813776963e-02,-9.329037960538022478e-01,9.747303703894483196e-03,-4.880751316300449560e-01,-1.801929596287419610e-01,-7.315213589297168972e-02,-5.967497027984501878e-01
9.955846613412262514e-01,6.413192528201456799e-01,6.955791829004612792e-01,8.405993693101217190e-02,-6.288100231272495400e-01,5.978064185633807925e-01,-6.581551116382007294e-01,-9.969227197579394462e-01,2.374060978335237604e-01,-4.194369164199986399e-01,5.021016792312662513e-01,-2.102758476696256207e-01
-3.283593701516533958e-01,-9.239191175166169279e-01,-3.608360101105125839e-01,9.243334494748635111e-01,8.655663464238089189e-01,1.329635680479650806e-01,6.349014080193070564e-01,7.997144503587523545e-02,9.503948700118730608e-01,-6.853381211404385720e-01,5.867676584842725918e-01,-3.592672975111537159e-01
4.184691613366181007e-01,5.589316794656974396e-01,-2.072039935968168767e-01,3.061189285545394823e-01,-3.721286088769178435e-01,4.150234046385520292e-02,3.878831358266380258e-01,-7.918297657346685670e-01,7.411716343865567547e-01,1.953892908877920553e-01,-9.841137534295536504e-01,-3.550283303400578183e-01
5.594917096162114190e-01,-3.785890270993730322e-01,-8.871069859075495501e-01,-4.170597193561920157e-02,2.770163299845868066e-01,-8.758486911384912865e-01,-9.534855379322745295e-01,1.529492359383626335e-02,5.021961408583389685e-01,4.053661360905320282e-02,4.595039608144509957e-01,6.179995974077052701e-01
-8.741290632911817848e-01,1.236649547381719061e-01,-1.449854419625593860e-01,4.910910075839126747e-03,1.687801245187190158e-01,6.840827829466686154e-03,-9.770150799828984933e-01,4.917414703450604385e-01,7.209046798054004057e-01,2.376949003163346119e-01,-9.145793725580741995e-01,-9.751349377321113510e-01
-1.724855247837090988e-01,2.109135042032429103e-02,4.053244215938162087e-01,-5.559511935871700589e-02,7.064708142262111634e-01,7.371166964234744379e-01,7.841123464338338733e-01,1.380119802022144460e-01,-4.019218506166965521e-01,1.508199034739872713e-01,-2.912883641739577034e-01,4.317272965976789306e-02
6.167510304278150252e-02,5.899040091480328707e-01,-3.109536267960926748e-01,-9.490378827297690778e-01,8.801395195224576140e-01,8.475273747994245266e-01,4.613111195845754492e-02,1.899568754888940336e-01,4.297696136338152173e-01,-5.141144117738912778e-01,-6.454126318185228195e-01,-9.580191495488857845e-01
6.688353827548260133e-01,-6.592815043732922486e-01,6.889622883204858939e-01,2.912183434988894759e-01,4.739110134945795361e-01,-8.993801233744926904e-01,-7.872970773475148620e-01,-8.178585835692506190e-02,2.927253873339682455e-01,5.963223587483292842e-01,-9.759893807771236052e-01,-3.200671377352461988e-01
6.609365251703381849e-01,-3.367730156661434271e-01,-1.694451934709126084e-01,8.418684105085634251e-01,-7.401903170097131612e-01,3.215379675247402314e-01,1.537423547990495187e-01,3.519797398639309405e-01,-5.149412637317101193e-01,9.177098229305231669e-01,5.406384960319468025e-01,-2.706726738199909388e-01
1.529400580197237958e-01,-3.622217022908978401e-01,-8.506536468137834150e-01,-5.181752735124096620e-01,3.987415767499607466e-01,5.238741343727398858e-01,-9.299475135061833209e-01,-2.548674940973350012e-01,2.683935186535128525e-01,-3.776255133060524294e-01,-6.922158716463371331e-01,6.533356383761947939e-01
-8.759631103388156870e-01,-7.377311792589498207e-01,2.449407154727588076e-01,4.953482419757382349e-01,-3.071730525005613166e-01,-3.577044139534831246e-01,-5.759150219346449440e-01,5.876059136357885127e-01,6.108188643779025595e-01,-2.021937439143534770e-02,1.192497109370242864e-01,8.175364487973996175e-01
-6.278623816036679184e-01,8.606867749924546063e-01,7.335441110380096497e-01,-6.744303156254625176e-01,7.164185489517012062e-01,5.065152067753043719e-01,-6.104161660284208590e-01,-3.817591553854390307e-01,8.637659716151491196e-01,8.521312952178228262e-01,-6.031323369440542148e-01,4.039383792128133366e-01
8.918130702164315249e-01,-4.057434794197180561e-01,-5.459888405702926217e-01,4.524381391737868074e-02,8.367225461825834598e-01,-5.784508825628241480e-02,-8.153239621831817052e-01,-3.915633857034693244e-01,6.174886912349618617e-01,-2.650030888895542058e-01,-4.705472217306741478e-01,-9.720036836811594139e-01
7.527507584427363119e-01,-5.484795720340911868e-02,-5.570850660784928410e-01,9.290721003662005817e-01,4.686418169599909644e-01,1.677466241580576056e-01,-2.468679274828679826e-01,-3.264038134661896851e-01,-7.086410029293763735e-01,9.003968817583252182e-01,-3.318427120404432440e-01,4.391531199491583992e-01
5.731945666709376691e-02,-7.227877996842273500e-01,-5.870985023708583661e-01,5.742170713930363490e-01,3.997158992184547954e-01,-4.486309689815082824e-01,3.953543710222644503e-01,-6.351775899474663145e-01,-7.738726082778623061e-01,8.495755846255530208e-02,-4.857941304788357950e-01,5.708884122005951633e-01
-7.789101247125597149e-01,9.961241378563040483e-01,2.633620702537053937e-01,-3.564141765761746350e-01,9.257057073429390825e-02,2.561041868565467894e-01,-4.767386695993272583e-01,5.244194342347635596e-01,-1.472029799320959398e-01,-9.544831050144019224e-01,9.209559609066333419e-01,-6.354226843121830726e-01
-7.351822521867645843e-01,-4.587537872969725261e-01,-1.921206950625238205e-02,4.287976661995084315e-01,-8.313182677447603641e-01,6.864138839374832601e-01,-9.931749157759998115e-01,-6.564471527393669348e-01,7.744941726963028295e-01,8.168890271230224709e-01,4.865544797184979120e-01,-1.116259684078514947e-01
-2.584174129423689181e-01,-3.828184744967738085e-01,3.036996626518179143e-01,4.697738778401296944e-01,4.674441546478201870e-01,-4.836297516074307690e-01,4.160415552436872444e-01,-1.826636501878664831e-01,9.078397351007514438e-01,-5.751895541899767483e-01,9.491725776231173528e-01,2.993666369451810638e-01
8.050586419116430026e-01,-5.335998430247068658e-01,9.832597841731497423e-01,8.059801820499746805e-01,8.475910607937193753e-01,7.071429323470804773e-01,-9.422696767790200711e-02,-7.399803981561525745e-01,-3.082589947511258366e-01,-8.694981566186309463e-01,8.398186202356309193e-01,-9.879083093961877893e-01
-9.557695777548964600e-01,1.899487571977867550e-01,-1.523496984163643375e-01,-4.363615531591876207e-01,-8.472490328032600271e-01,-4.387827177398160861e-01,-3.593701077164017099e-01,-8.897799579485873300e-01,6.099737336481334538e-01,7.185929092897862525e-01,1.556518704722893442e-01,2.061208204030178792e-01
1.104222692002233136e-01,5.723678010704180696e-01,-2.673070939215078656e-01,-3.784404242132459184e-01,2.456991649580282933e-01,4.269206099598327753e-01,6.920317720793552896e-01,8.055937454913954243e-02,1.457621229820796338e-01,4.125024562665188244e-01,3.911656193144325555e-01,5.835596552690701655e-01
6.360211157738405729e-01,-4.831259588513359127e-01,-9.196760019697449717e-01,-7.481642914373236586e-01,-7.774730783538410517e-01,4.106258969745793519e-02,8.151238081122300638e-01,-5.800125441718451125e-01,5.885282065587947864e-01,9.767060297094816157e-01,-5.754096301937994783e-03,-3.253302001116613607e-01
-6.294345354535052506e-02,5.955375603881932767e-01,5.782989925043578033e-02,-8.783836661432948834e-01,-5.531632088193894070e-01,3.520210454260311317e-01,6.927147745712767257e-01,9.907462148287672354e-01,-5.763812653448947554e-01,2.642581107035173460e-01,-8.320070906298983049e-01,5.714896284087669365e-01
-4.273751470473246550e-01,7.027351559416249449e-01,-7.998697468393249910e-01,3.745030194283537062e-02,1.078993579684571075e-01,7.706796175693632067e-01,9.173846348489758107e-01,8.016514450900302791e-01,7.454069062335580975e-01,8.129974115899426534e-01,4.430947919447712491e-01,-9.500622680330916836e-01
-1.394081156399360477e-01,2.626118743348282991e-01,-6.356735556452322022e-01,4.105649859536015245e-01,-2.467004903858600051e-01,-9.805879382989869386e-01,7.836638367673318673e-01,-4.169752038330694632e-01,-3.884922180240791278e-01,-9.758577644367198989e-01,-5.808440965750486518e-01,-3.313213478687227487e-01
-9.615399469450234271e-01,-2.182162779763203997e-01,1.414807762887783649e-01,1.011606747232103726e-01,3.169826386178114519e-01,-3.733505026469911559e-01,-3.743665209030413443e-01,-2.155938648680946201e-01,4.882250606006489635e-01,-8.106531845742107056e-02,-2.786873700746909932e-02,8.053510693614519544e-01
6.596231262232367110e-01,1.715993978178863011e-01,-8.321461823726551688e-02,-1.427733455643966365e-01,3.896551196359064884e-01,-2.118052394416933271e-02,3.639045625244847759e-01,-1.969208155989204678e-01,-3.373650687134147064e-01,7.958553855160778179e-01,4.136773630871538598e-01,5.833685254085493321e-01
-4.627202347526528370e-01,-5.438877223920830506e-01,2.295529205703611964e-01,-1.399452780500302640e-01,1.155266855568002488e-01,-9.798929520961098261e-01,-8.984444777952896866e-01,-3.357003593600967339e-01,5.055108080683275995e-01,2.472024359858621678e-01,5.751726882037559996e-01,8.537771975146721815e-01
6.888302554154337454e-01,-7.440195926152282091e-01,-2.879816238128067862e-01,-5.546511081386540365e-01,-6.170730770605930005e-01,-6.791319792937910993e-01,4.797419365176479045e-01,3.763963742117305000e-01,-4.487348498198882596e-01,-8.201898944347840725e-01,-5.754465130692145713e-01,6.019564747698734619e-01
